Price,Type,Parking Spaces,Land Size,Building Size,Architecture Style,Bedrooms,Bathrooms,Livingrooms,Basements,State
1400.0,House,0.0,668.44,92.9,Other,3.0,1.0,1.0,0.0,South Dakota
1100.0,Other,16.0,668.44,65.03,Other,2.0,1.0,1.0,0.0,Illinois
2950.0,Townhouse,2.0,668.44,133.04,Other,3.0,3.0,1.0,0.0,South Dakota
1900.0,Other,2.0,668.44,94.76,Other,2.0,1.0,1.0,0.0,Virginia
3795.0,Other,1.0,668.44,106.84,High Rise,2.0,2.0,1.0,0.0,South Dakota
1600.0,Other,1.0,668.44,74.32,Other,1.0,1.0,1.0,0.0,Virginia
3450.0,Other,2.0,668.44,220.83,Other,4.0,3.0,1.0,0.0,Pennsylvania
1300.0,Other,16.0,668.44,76.18,Other,2.0,1.0,1.0,0.0,Illinois
1495.0,House,1.0,668.44,83.61,Other,1.0,1.0,1.0,0.0,Virginia
1800.0,House,1.0,668.44,133.04,Other,3.0,1.0,1.0,0.0,South Dakota
1600.0,Other,0.0,668.44,69.68,Other,1.0,1.0,1.0,0.0,South Dakota
2000.0,Other,1.0,668.44,92.9,Ranch,2.0,1.0,1.0,0.0,South Dakota
1900.0,House,1.0,668.44,92.9,Other,3.0,1.0,1.0,0.0,South Dakota
1000.0,Other,16.0,668.44,55.74,Other,3.0,1.0,1.0,0.0,Illinois
2600.0,Other,1.0,668.44,125.79,Other,2.0,2.0,1.0,0.0,South Dakota
900.0,Other,0.0,668.44,68.75,Other,2.0,1.0,1.0,0.0,Illinois
1800.0,Other,4.0,668.44,127.0,Other,2.0,3.0,1.0,0.0,Illinois
1850.0,Other,3.0,668.44,91.79,Other,2.0,2.0,1.0,0.0,Virginia
4300.0,Townhouse,1.0,668.44,250.84,Other,2.0,3.0,1.0,0.0,South Dakota
2450.0,Other,1.0,668.44,130.71,Other,4.0,2.0,1.0,0.0,South Dakota
3950.0,Other,85.0,668.44,133.04,Other,2.0,1.0,1.0,0.0,South Dakota
1800.0,House,2.0,668.44,122.35,Other,3.0,2.0,1.0,0.0,Illinois
1100.0,Other,111.0,668.44,41.81,Other,1.0,1.0,1.0,0.0,Georgia
3150.0,Townhouse,2.0,668.44,157.94,Other,3.0,3.0,1.0,0.0,South Dakota
4000.0,Townhouse,0.0,668.44,148.64,Other,4.0,3.0,1.0,0.0,Massachusetts
2700.0,House,1.0,668.44,118.92,Other,2.0,1.0,1.0,0.0,South Dakota
3800.0,Townhouse,1.0,668.44,148.64,Other,3.0,3.0,1.0,0.0,South Dakota
3450.0,Other,1.0,668.44,133.04,Other,4.0,2.0,1.0,0.0,South Dakota
2000.0,Apartment,1.0,668.44,114.27,Other,3.0,1.0,1.0,0.0,Massachusetts
2300.0,Townhouse,2.0,668.44,74.32,Other,2.0,1.0,1.0,0.0,Massachusetts
1550.0,House,0.0,668.44,88.26,Other,1.0,1.0,1.0,0.0,South Dakota
16.0,Other,0.0,323.75,269.42,Other,3.0,2.0,1.0,0.0,Florida
1800.0,Apartment,2.0,668.44,74.32,Other,1.0,1.0,1.0,0.0,Massachusetts
1800.0,Apartment,1.0,668.44,54.81,Other,1.0,1.0,1.0,0.0,Massachusetts
7000.0,House,2.0,668.44,260.13,Other,6.0,5.0,1.0,0.0,Massachusetts
2600.0,Apartment,1.0,668.44,88.82,Other,2.0,1.0,1.0,0.0,Massachusetts
1850.0,Apartment,1.0,668.44,64.1,Other,1.0,1.0,1.0,0.0,Massachusetts
1150.0,House,0.0,283.28,178.56,Other,2.0,2.0,1.0,1.0,Tennessee
1800.0,House,0.0,971.25,97.92,Craftsman,2.0,2.0,1.0,1.0,Indiana
1795.0,House,0.0,364.22,154.87,Victorian,3.0,3.0,1.0,1.0,Indiana
1500.0,House,0.0,485.62,155.24,Craftsman,2.0,1.0,1.0,1.0,Indiana
1800.0,House,0.0,3439.83,121.52,Ranch,3.0,2.0,1.0,0.0,Indiana
1650.0,Townhouse,0.0,80.94,127.37,Other,3.0,3.0,1.0,0.0,New York
1650.0,Apartment,0.0,1254.53,96.25,Other,2.0,2.0,1.0,0.0,California
2300.0,Townhouse,0.0,80.94,156.26,Other,3.0,3.0,1.0,0.0,California
2850.0,House,0.0,526.09,167.32,Other,4.0,2.0,1.0,0.0,Florida
2000.0,Apartment,0.0,668.44,85.94,Other,2.0,22.0,1.0,0.0,Florida
1650.0,Apartment,0.0,445.15,69.68,Other,2.0,1.0,1.0,0.0,Florida
2400.0,House,0.0,526.09,117.52,Other,3.0,2.0,1.0,0.0,Florida
2495.0,House,0.0,1416.4,164.81,Other,4.0,3.0,1.0,0.0,Florida
2350.0,House,0.0,445.15,146.69,Other,3.0,2.0,1.0,0.0,Florida
8300.0,House,0.0,2104.37,307.42,Other,4.0,5.0,1.0,0.0,Florida
2885.0,Other,0.0,6555.91,2862.9,Other,3.0,2.0,1.0,0.0,California
1550.0,Apartment,0.0,40.47,91.14,Other,2.0,2.0,1.0,0.0,New York
2150.0,Townhouse,0.0,161.87,145.49,Other,3.0,3.0,1.0,0.0,Florida
3700.0,Townhouse,0.0,121.41,135.82,Other,3.0,3.0,1.0,0.0,Florida
1300.0,Apartment,0.0,668.44,80.55,Other,1.0,1.0,1.0,0.0,Florida
2400.0,House,0.0,890.31,162.39,Other,3.0,2.0,1.0,0.0,Florida
1800.0,House,0.0,930.78,163.32,Other,3.0,2.0,1.0,0.0,Indiana
2200.0,Apartment,0.0,668.44,96.99,Other,1.0,1.0,1.0,0.0,Florida
1825.0,Apartment,0.0,668.44,122.26,Other,2.0,2.0,1.0,0.0,Florida
2100.0,House,0.0,930.78,179.58,Other,3.0,2.0,1.0,0.0,Indiana
2400.0,House,0.0,930.78,144.56,Other,3.0,2.0,1.0,0.0,Florida
2900.0,House,0.0,526.09,220.27,Other,4.0,3.0,1.0,0.0,Florida
2700.0,Apartment,0.0,668.44,112.88,Other,2.0,2.0,1.0,0.0,Florida
2600.0,House,0.0,485.62,173.73,Other,4.0,3.0,1.0,0.0,New York
3600.0,Townhouse,0.0,121.41,159.7,Other,4.0,3.0,1.0,0.0,Florida
2400.0,House,0.0,566.56,183.48,Other,3.0,2.0,1.0,0.0,New York
1950.0,Townhouse,0.0,161.87,127.56,Other,3.0,3.0,1.0,0.0,Florida
2600.0,Townhouse,0.0,283.28,176.7,Other,3.0,3.0,1.0,0.0,Florida
2150.0,House,0.0,768.9,138.15,Other,3.0,2.0,1.0,0.0,Florida
14500.0,Apartment,0.0,13678.39,223.43,Other,2.0,3.0,1.0,0.0,Florida
1375.0,Apartment,0.0,668.44,78.41,Other,1.0,1.0,1.0,0.0,Florida
2750.0,Apartment,0.0,668.44,132.94,Other,2.0,2.0,1.0,0.0,Florida
650.0,Apartment,0.0,323.75,35.12,Other,1.0,1.0,1.0,0.0,New Mexico
1850.0,Apartment,0.0,18291.81,69.68,Other,2.0,1.0,1.0,0.0,California
2500.0,Apartment,0.0,668.44,97.55,Other,1.0,2.0,1.0,0.0,Florida
2200.0,House,0.0,485.62,172.99,Other,3.0,2.0,1.0,0.0,New York
2850.0,House,0.0,526.09,148.92,Other,3.0,2.0,1.0,0.0,Florida
2060.0,House,0.0,526.09,148.64,Other,4.0,2.0,1.0,0.0,New York
3000.0,House,0.0,890.31,157.1,Other,3.0,2.0,1.0,0.0,Florida
1600.0,House,0.0,668.44,105.91,Other,3.0,2.0,1.0,0.0,Florida
1800.0,Other,0.0,485.62,116.69,Other,2.0,2.0,1.0,0.0,California
4000.0,House,0.0,728.43,211.82,Other,3.0,3.0,1.0,0.0,Florida
3300.0,House,0.0,404.69,227.33,Other,5.0,3.0,1.0,0.0,Florida
3600.0,House,0.0,768.9,205.59,Other,5.0,3.0,1.0,0.0,California
2600.0,House,0.0,566.56,188.04,Other,3.0,3.0,1.0,0.0,California
2700.0,House,0.0,485.62,204.76,Other,4.0,3.0,1.0,0.0,New York
2200.0,Other,0.0,566.56,133.32,Other,3.0,2.0,1.0,0.0,California
2850.0,House,0.0,526.09,247.68,Other,4.0,3.0,1.0,0.0,Georgia
3495.0,Other,0.0,161.87,154.22,Other,3.0,2.0,1.0,0.0,California
2300.0,Apartment,0.0,668.44,116.5,Other,2.0,2.0,1.0,0.0,Florida
2000.0,House,0.0,971.25,125.33,Other,3.0,2.0,1.0,0.0,Florida
2450.0,Townhouse,0.0,161.87,128.76,Other,3.0,3.0,1.0,0.0,Florida
2550.0,Townhouse,0.0,161.87,155.43,Other,3.0,3.0,1.0,0.0,Florida
16.0,Other,0.0,607.03,336.68,Other,3.0,2.0,1.0,0.0,Florida
4200.0,House,0.0,687.97,239.6,Other,4.0,3.0,1.0,0.0,Florida
2200.0,Townhouse,0.0,323.75,147.44,Other,3.0,3.0,1.0,0.0,Florida
2000.0,Apartment,0.0,971.25,151.71,Other,2.0,2.0,1.0,0.0,Florida
1250.0,Apartment,0.0,40.47,73.58,Other,1.0,1.0,1.0,0.0,New York
1850.0,Apartment,0.0,728.43,101.36,Other,2.0,2.0,1.0,0.0,California
2090.0,House,0.0,930.78,89.74,Other,3.0,2.0,1.0,0.0,Florida
2975.0,House,0.0,566.56,271.93,Other,4.0,3.0,1.0,0.0,California
2350.0,House,0.0,849.84,142.7,Other,3.0,2.0,1.0,0.0,Florida
2300.0,House,0.0,1092.65,158.59,Other,4.0,2.0,1.0,0.0,New York
1325.0,Other,0.0,5948.88,123.1,Other,3.0,2.0,1.0,0.0,Florida
3000.0,House,0.0,849.84,162.95,Other,4.0,2.0,1.0,0.0,Florida
2900.0,Apartment,0.0,7931.85,121.52,Other,2.0,2.0,1.0,0.0,Florida
1500.0,Apartment,0.0,40.47,83.33,Other,2.0,2.0,1.0,0.0,Florida
1500.0,Apartment,0.0,242.81,22.95,Other,3.0,2.0,1.0,0.0,Colorado
1695.0,Apartment,0.0,4046.86,66.98,Other,1.0,1.0,1.0,0.0,Florida
2300.0,House,0.0,404.69,186.55,Other,4.0,2.0,1.0,0.0,New York
1850.0,Other,0.0,4451546.0,102.19,Other,1.0,1.0,1.0,0.0,New Mexico
3200.0,Apartment,0.0,668.44,122.63,Other,2.0,2.0,1.0,0.0,Florida
5700.0,House,0.0,1375.93,325.16,Other,3.0,4.0,1.0,0.0,Other
2100.0,House,0.0,526.09,159.33,Other,4.0,2.0,1.0,0.0,New York
2700.0,House,0.0,647.5,243.5,Other,5.0,4.0,1.0,0.0,New York
2200.0,Apartment,0.0,668.44,112.41,Other,3.0,2.0,1.0,0.0,Florida
1525.0,Apartment,0.0,121.41,133.04,Other,3.0,3.0,1.0,0.0,Pennsylvania
1200.0,Other,0.0,668.44,133.04,Other,3.0,1.0,1.0,0.0,Pennsylvania
2000.0,Other,0.0,849.84,133.04,Other,3.0,2.0,1.0,0.0,Pennsylvania
2495.0,House,0.0,687.97,208.01,Other,4.0,3.0,1.0,0.0,Louisiana
1300.0,Apartment,0.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Pennsylvania
2350.0,House,0.0,668.44,229.28,Other,4.0,3.0,1.0,0.0,Texas
1675.0,Apartment,0.0,668.44,109.44,Other,2.0,2.0,1.0,0.0,Arizona
1750.0,House,0.0,668.44,112.41,Other,3.0,2.0,1.0,0.0,Texas
1675.0,House,0.0,668.44,117.62,Other,3.0,3.0,1.0,0.0,Texas
2900.0,House,0.0,668.44,162.02,Other,3.0,2.0,1.0,0.0,Texas
1995.0,House,0.0,668.44,112.13,Other,3.0,2.0,1.0,0.0,Texas
2600.0,Townhouse,0.0,668.44,148.64,Other,3.0,1.0,1.0,0.0,Washington
3000.0,House,0.0,668.44,150.04,New Traditional,3.0,2.0,1.0,0.0,Tennessee
950.0,Other,0.0,768.9,88.26,Other,3.0,1.0,1.0,0.0,Texas
1950.0,House,4.0,607.03,115.2,Other,3.0,2.0,1.0,0.0,California
2095.0,Apartment,0.0,60735276.0,55.74,Modern,1.0,1.0,1.0,0.0,California
3000.0,Townhouse,3.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Virginia
4500.0,Apartment,1.0,668.44,67.45,Other,1.0,1.0,1.0,0.0,Virginia
1600.0,Apartment,1.0,668.44,51.84,Other,3.0,1.0,1.0,0.0,Virginia
3500.0,Apartment,2.0,668.44,94.95,Other,2.0,2.0,1.0,0.0,Virginia
1750.0,Apartment,1.0,668.44,35.67,Other,3.0,1.0,1.0,0.0,Virginia
2400.0,Apartment,1.0,668.44,74.32,Other,2.0,1.0,1.0,0.0,Virginia
4500.0,Apartment,1.0,668.44,123.0,Other,2.0,2.0,1.0,0.0,Virginia
2800.0,Apartment,1.0,668.44,62.52,Other,1.0,1.0,1.0,0.0,Virginia
1300.0,Apartment,0.0,668.44,83.61,New Traditional,3.0,2.0,2.0,0.0,Pennsylvania
2800.0,Apartment,2.0,668.44,100.99,Other,2.0,2.0,1.0,0.0,Virginia
2200.0,Apartment,1.0,668.44,83.61,Other,2.0,2.0,1.0,0.0,Virginia
3300.0,Townhouse,2.0,668.44,124.49,Other,3.0,2.0,1.0,0.0,Virginia
3700.0,Townhouse,1.0,668.44,72.74,Other,2.0,2.0,1.0,0.0,Virginia
2650.0,Townhouse,2.0,668.44,73.3,Other,2.0,2.0,1.0,0.0,Virginia
1495.0,Apartment,0.0,668.44,78.97,Other,3.0,2.0,1.0,0.0,Texas
2500.0,Townhouse,2.0,668.44,98.48,Other,2.0,1.0,1.0,0.0,Virginia
1350.0,Apartment,0.0,668.44,92.9,Other,3.0,1.0,2.0,0.0,Pennsylvania
2800.0,House,2.0,668.44,100.15,Other,3.0,2.0,1.0,0.0,Virginia
1000.0,Apartment,0.0,404.69,51.1,New Traditional,2.0,1.0,2.0,0.0,Pennsylvania
2700.0,Apartment,1.0,668.44,79.15,Other,1.0,1.0,1.0,0.0,Virginia
1350.0,Apartment,0.0,668.44,83.61,New Traditional,3.0,2.0,2.0,1.0,Pennsylvania
1000.0,Apartment,0.0,668.44,83.61,Other,2.0,1.0,1.0,0.0,Pennsylvania
2300.0,House,0.0,526.09,178.1,Other,4.0,2.0,1.0,0.0,Texas
2200.0,House,0.0,404.69,147.25,Other,3.0,2.0,1.0,0.0,Texas
1395.0,House,3.0,647.5,122.63,Other,3.0,2.0,1.0,0.0,Texas
2550.0,House,2.0,607.03,205.22,Other,4.0,3.0,1.0,0.0,Texas
1500.0,House,2.0,566.56,84.82,Other,3.0,2.0,1.0,0.0,Texas
2200.0,House,0.0,566.56,156.08,Other,3.0,2.0,1.0,0.0,Texas
2200.0,House,0.0,526.09,136.75,Other,3.0,2.0,1.0,0.0,Texas
1725.0,House,4.0,809.37,115.57,Other,3.0,2.0,1.0,0.0,Texas
1800.0,House,0.0,890.31,141.58,Other,3.0,2.0,1.0,0.0,Texas
1895.0,House,0.0,485.62,115.85,Other,3.0,2.0,1.0,0.0,Texas
1350.0,House,0.0,2792.33,107.02,Other,2.0,1.0,1.0,0.0,Texas
9000.0,Other,0.0,668.44,408.77,Other,3.0,2.0,1.0,0.0,Texas
4000.0,Other,0.0,668.44,371.61,Other,3.0,1.0,1.0,0.0,Texas
2100.0,House,0.0,26102.25,2242.68,Other,4.0,3.0,1.0,0.0,Texas
1550.0,House,0.0,1092.65,137.31,Other,3.0,2.0,1.0,0.0,Texas
2100.0,House,2.0,930.78,160.72,Other,4.0,2.0,1.0,0.0,Texas
6000.0,Other,0.0,2913.74,188.41,Other,3.0,2.0,1.0,0.0,Texas
2900.0,House,4.0,647.5,216.84,Other,4.0,3.0,1.0,0.0,Texas
1995.0,Apartment,0.0,3682.64,46.45,Other,1.0,1.0,1.0,0.0,Pennsylvania
2100.0,Apartment,0.0,668.44,102.19,Other,3.0,2.0,1.0,0.0,Pennsylvania
3300.0,Townhouse,0.0,283.28,212.19,Colonial,4.0,4.0,1.0,1.0,Virginia
1380.0,Apartment,0.0,668.44,27.87,Other,3.0,1.0,1.0,0.0,Pennsylvania
3900.0,Apartment,0.0,668.44,111.3,New Traditional,3.0,3.0,1.0,0.0,Oregon
2800.0,House,2.0,930.78,154.4,Cape Cod,4.0,2.0,1.0,1.0,Maryland
1450.0,Apartment,0.0,445.15,65.03,Other,1.0,1.0,1.0,0.0,Pennsylvania
1695.0,Townhouse,0.0,21448.36,104.05,New Traditional,2.0,2.0,1.0,1.0,Pennsylvania
2050.0,Apartment,0.0,668.44,70.14,Contemporary,1.0,1.0,1.0,0.0,Virginia
2600.0,Townhouse,0.0,668.44,140.19,Other,3.0,3.0,1.0,1.0,Maryland
1850.0,Townhouse,0.0,121.41,182.46,New Traditional,2.0,1.0,1.0,0.0,Pennsylvania
2275.0,Townhouse,0.0,161.87,100.15,New Traditional,4.0,1.0,1.0,1.0,Maryland
2400.0,House,4.0,768.9,193.33,Contemporary,4.0,3.0,1.0,0.0,South Carolina
1750.0,Apartment,2.0,668.44,94.76,Other,1.0,1.0,1.0,1.0,Maryland
2495.0,House,2.0,809.37,182.46,Colonial,5.0,3.0,1.0,1.0,Pennsylvania
2500.0,Townhouse,0.0,80.94,180.32,Other,3.0,2.0,1.0,0.0,Pennsylvania
3000.0,Townhouse,0.0,202.34,194.91,New Traditional,3.0,4.0,1.0,1.0,Maryland
2300.0,Apartment,0.0,121.41,83.61,Other,2.0,2.0,1.0,0.0,Pennsylvania
1621.0,House,0.0,2954.21,12360.19,Contemporary,2.0,2.0,1.0,0.0,Pennsylvania
3800.0,Townhouse,4.0,323.75,174.1,Contemporary,3.0,4.0,1.0,1.0,Virginia
2495.0,Townhouse,0.0,668.44,139.35,Other,4.0,3.0,1.0,0.0,Pennsylvania
1850.0,Apartment,1.0,668.44,68.28,Contemporary,1.0,1.0,1.0,0.0,Maryland
1800.0,Apartment,0.0,668.44,76.65,Other,2.0,1.0,1.0,0.0,Pennsylvania
3450.0,Townhouse,2.0,668.44,189.15,Contemporary,4.0,4.0,1.0,0.0,Maryland
2895.0,Apartment,0.0,3682.64,106.56,Other,2.0,2.0,1.0,0.0,Pennsylvania
1100.0,Other,0.0,404.69,133.04,Other,3.0,2.0,1.0,0.0,Pennsylvania
2000.0,Apartment,0.0,445.15,83.61,Other,1.0,1.0,1.0,0.0,Pennsylvania
3000.0,Townhouse,2.0,364.22,168.43,New Traditional,4.0,2.0,1.0,1.0,Maryland
2700.0,Townhouse,2.0,121.41,187.66,New Traditional,3.0,3.0,1.0,0.0,Maryland
4750.0,Townhouse,2.0,323.75,372.54,Other,3.0,3.0,1.0,1.0,Maryland
2600.0,Apartment,0.0,668.44,118.64,New Traditional,2.0,2.0,1.0,0.0,Virginia
300.0,Other,10.0,17320.56,133.04,Other,3.0,2.0,1.0,0.0,Maryland
1425.0,Townhouse,0.0,80.94,95.13,Other,3.0,1.0,1.0,1.0,Pennsylvania
2890.0,Townhouse,0.0,80.94,237.55,Colonial,3.0,3.0,1.0,1.0,New York
2600.0,House,0.0,607.03,184.6,Cape Cod,4.0,2.0,1.0,0.0,New Jersey
2000.0,House,1.0,235082.09,248.05,National,4.0,1.0,1.0,1.0,Maryland
1850.0,House,0.0,668.44,74.32,Bungalow,1.0,1.0,1.0,0.0,Virginia
1950.0,Townhouse,0.0,40.47,80.27,Other,2.0,1.0,1.0,1.0,Pennsylvania
1700.0,Apartment,0.0,668.44,43.76,Contemporary,3.0,1.0,1.0,0.0,Virginia
2650.0,Townhouse,3.0,668.44,144.56,Craftsman,3.0,3.0,1.0,1.0,New York
1800.0,Apartment,0.0,3642.17,102.19,Other,1.0,1.0,1.0,0.0,Pennsylvania
3000.0,House,2.0,2509.05,304.16,Colonial,4.0,4.0,1.0,1.0,Virginia
3865.0,Apartment,0.0,445.15,93.65,Other,2.0,3.0,1.0,0.0,Pennsylvania
2250.0,Townhouse,1.0,202.34,202.16,Colonial,3.0,3.0,1.0,1.0,Virginia
22.0,Other,61.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Pennsylvania
950.0,Townhouse,1.0,668.44,117.62,Contemporary,1.0,1.0,1.0,0.0,Virginia
2700.0,House,2.0,890.31,151.52,Cape Cod,3.0,2.0,1.0,0.0,Maryland
2750.0,House,0.0,566.56,128.48,Other,3.0,2.0,1.0,1.0,New Jersey
1100.0,Other,150.0,15054.32,133.04,Other,3.0,2.0,1.0,0.0,Maryland
1600.0,Apartment,1.0,668.44,45.52,New Traditional,3.0,1.0,1.0,0.0,South Carolina
1700.0,Apartment,0.0,668.44,60.94,Other,1.0,1.0,1.0,0.0,Pennsylvania
4400.0,Apartment,1.0,668.44,102.56,Contemporary,2.0,2.0,1.0,1.0,Oregon
1900.0,Townhouse,0.0,161.87,113.9,Colonial,2.0,3.0,1.0,0.0,Virginia
5000.0,Other,3.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Massachusetts
2100.0,Townhouse,0.0,668.44,96.99,Colonial,3.0,2.0,1.0,0.0,Virginia
2950.0,Townhouse,2.0,80.94,161.74,New Traditional,3.0,4.0,1.0,1.0,New York
1700.0,Townhouse,0.0,121.41,95.69,Other,3.0,1.0,1.0,1.0,New Jersey
1500.0,Apartment,0.0,668.44,56.86,New Traditional,2.0,1.0,1.0,0.0,Pennsylvania
1300.0,Apartment,0.0,668.44,65.31,Other,1.0,1.0,1.0,0.0,Massachusetts
2050.0,Townhouse,2.0,323.75,145.95,New Traditional,3.0,4.0,1.0,1.0,South Carolina
795.0,Apartment,0.0,1011.72,83.61,New Traditional,1.0,1.0,1.0,1.0,Virginia
3200.0,House,2.0,1537.81,183.02,Victorian,4.0,3.0,1.0,1.0,Pennsylvania
3250.0,House,0.0,849.84,111.48,Rambler,3.0,2.0,1.0,0.0,Massachusetts
1110.0,Apartment,0.0,668.44,32.52,Contemporary,3.0,1.0,1.0,0.0,Pennsylvania
3200.0,Townhouse,0.0,668.44,203.27,Contemporary,3.0,3.0,1.0,0.0,Virginia
1795.0,Townhouse,0.0,364.22,92.9,Bungalow,2.0,1.0,1.0,0.0,Maryland
2000.0,Apartment,0.0,668.44,133.04,Other,2.0,2.0,1.0,0.0,New York
2600.0,House,4.0,364.22,104.61,Rambler,3.0,2.0,1.0,0.0,New Jersey
20.0,Other,101.0,54794.48,133.04,Other,3.0,2.0,1.0,0.0,Virginia
1265.0,Townhouse,0.0,80.94,185.81,Colonial,1.0,1.0,1.0,1.0,Pennsylvania
3000.0,House,0.0,566.56,131.09,Rambler,2.0,2.0,1.0,1.0,Maryland
2300.0,Townhouse,0.0,161.87,150.5,Colonial,3.0,4.0,1.0,1.0,Virginia
3899.0,Townhouse,2.0,202.34,269.6,Other,3.0,4.0,1.0,1.0,Virginia
2500.0,Townhouse,1.0,161.87,147.9,Federal,2.0,3.0,1.0,1.0,Maryland
1800.0,Townhouse,0.0,668.44,136.2,New Traditional,4.0,2.0,1.0,1.0,Maryland
1595.0,Townhouse,0.0,364.22,92.9,New Traditional,3.0,2.0,1.0,1.0,Pennsylvania
2300.0,Townhouse,0.0,121.41,125.98,Colonial,2.0,2.0,1.0,0.0,New York
750.0,Townhouse,1.0,668.44,55.74,Tudor,1.0,1.0,1.0,0.0,Virginia
2145.0,Apartment,0.0,364.22,103.12,Other,2.0,2.0,1.0,1.0,Pennsylvania
1290.0,Other,0.0,607.03,38.09,Other,3.0,1.0,1.0,0.0,Pennsylvania
6500.0,House,6.0,3116.08,324.05,Colonial,4.0,4.0,1.0,1.0,New Jersey
3200.0,Townhouse,1.0,161.87,246.75,Colonial,3.0,3.0,1.0,1.0,Maryland
250.0,Other,4.0,668.44,133.04,Other,3.0,2.0,1.0,0.0,Pennsylvania
1900.0,Townhouse,0.0,668.44,180.6,Colonial,3.0,3.0,1.0,1.0,Maryland
2200.0,Townhouse,2.0,161.87,108.14,New Traditional,3.0,2.0,1.0,1.0,Maryland
4500.0,House,4.0,1456.87,408.4,Colonial,6.0,5.0,1.0,1.0,New York
24.0,Other,25.0,2873.27,133.04,Other,3.0,2.0,1.0,0.0,Pennsylvania
3000.0,Townhouse,1.0,161.87,188.22,Other,3.0,3.0,1.0,0.0,Virginia
1800.0,House,2.0,1456.87,301.19,Rambler,2.0,1.0,1.0,1.0,Maryland
3500.0,House,0.0,4249.2,173.45,Rambler,4.0,4.0,1.0,0.0,Virginia
3950.0,House,4.0,1133.12,238.85,Colonial,4.0,3.0,1.0,1.0,New Jersey
2075.0,Townhouse,0.0,121.41,143.63,Other,3.0,1.0,1.0,1.0,Pennsylvania
2700.0,House,1.0,526.09,178.37,Colonial,3.0,3.0,1.0,1.0,Maryland
2300.0,Apartment,0.0,668.44,82.78,Contemporary,2.0,1.0,1.0,0.0,Pennsylvania
2700.0,House,1.0,849.84,99.78,Other,4.0,2.0,1.0,1.0,Pennsylvania
3400.0,House,3.0,1416.4,129.32,Other,5.0,3.0,1.0,1.0,Maryland
2150.0,Apartment,532.0,161.87,102.1,Other,3.0,2.0,1.0,0.0,Maryland
2500.0,Townhouse,0.0,668.44,134.34,Colonial,2.0,4.0,1.0,1.0,Maryland
2500.0,House,0.0,809.37,89.37,Rambler,3.0,1.0,1.0,0.0,Maryland
1400.0,Townhouse,0.0,80.94,94.85,New Traditional,3.0,2.0,1.0,1.0,Pennsylvania
3000.0,Apartment,0.0,668.44,86.4,Modern,2.0,1.0,1.0,0.0,Oregon
3650.0,Apartment,1.0,668.44,113.34,Contemporary,2.0,2.0,1.0,0.0,South Carolina
4500.0,House,0.0,485.62,115.39,Colonial,4.0,4.0,1.0,1.0,Virginia
2800.0,Apartment,0.0,668.44,52.03,Federal,1.0,1.0,1.0,0.0,Oregon
3950.0,House,2.0,687.97,217.76,New Traditional,4.0,3.0,1.0,1.0,New Jersey
17.0,Other,85.0,45243.89,133.04,Other,3.0,2.0,1.0,0.0,Other
1795.0,House,2.0,668.44,75.81,Bungalow,2.0,1.0,1.0,1.0,Georgia
2250.0,Apartment,0.0,668.44,93.46,Other,2.0,2.0,1.0,0.0,Virginia
2200.0,Townhouse,3.0,445.15,166.11,New Traditional,3.0,3.0,1.0,1.0,Virginia
3100.0,Townhouse,1.0,242.81,144.84,Contemporary,2.0,3.0,1.0,0.0,New Jersey
3600.0,Townhouse,1.0,668.44,200.67,Craftsman,3.0,3.0,1.0,0.0,Virginia
2990.0,Townhouse,1.0,526.09,249.54,Contemporary,3.0,3.0,1.0,0.0,Maryland
1195.0,Apartment,0.0,364.22,662.68,Other,2.0,1.0,1.0,0.0,Pennsylvania
2400.0,Townhouse,2.0,283.28,248.79,Colonial,3.0,3.0,1.0,0.0,Other
1415.0,Apartment,0.0,242.81,60.39,Other,1.0,1.0,1.0,0.0,Pennsylvania
2300.0,House,0.0,566.56,120.77,Cottage,3.0,2.0,1.0,1.0,Ohio
2900.0,Townhouse,2.0,161.87,227.98,Other,3.0,4.0,1.0,1.0,Virginia
4500.0,Townhouse,4.0,728.43,340.4,Colonial,4.0,4.0,1.0,1.0,Virginia
6520.0,Other,50.0,7648.57,133.04,Other,3.0,2.0,1.0,0.0,Delaware
2900.0,Townhouse,2.0,668.44,196.03,Colonial,3.0,3.0,1.0,0.0,Virginia
1650.0,Apartment,0.0,668.44,58.25,Other,1.0,1.0,1.0,0.0,New York
2150.0,House,0.0,809.37,65.03,Bungalow,2.0,1.0,1.0,0.0,South Carolina
4000.0,House,1.0,526.09,133.04,Other,3.0,3.0,1.0,1.0,Maryland
2900.0,Townhouse,1.0,161.87,126.35,Colonial,3.0,3.0,1.0,0.0,Maryland
3500.0,Apartment,1.0,668.44,150.69,Contemporary,2.0,2.0,1.0,0.0,Maryland
3300.0,House,6.0,2023.43,228.63,Colonial,3.0,1.0,1.0,0.0,Georgia
1950.0,Townhouse,0.0,121.41,146.42,New Traditional,3.0,2.0,1.0,1.0,Maryland
2900.0,Townhouse,1.0,668.44,145.3,Colonial,3.0,3.0,1.0,0.0,Virginia
2495.0,Other,2.0,485.62,133.04,Other,3.0,2.0,1.0,0.0,Maryland
